fold,fit_train_start_x,fit_train_end_x,validation_start_x,validation_end_x,test_start,test_end,fit_train_rows_x,validation_rows_x,test_rows_x,BTC_auc,BTC_threshold_mode,BTC_raw_short_threshold,BTC_raw_long_threshold,BTC_short_threshold_was_extreme,BTC_long_threshold_was_extreme,BTC_adjusted_threshold,BTC_adjusted_short_threshold,BTC_adjusted_long_threshold,BTC_threshold,BTC_short_threshold,BTC_long_threshold,BTC_threshold_ema_alpha,BTC_validation_probability_min,BTC_validation_probability_max,BTC_validation_threshold_sharpe,BTC_validation_threshold_pnl,BTC_validation_threshold_trades,BTC_validation_threshold_trade_fraction,BTC_validation_threshold_win_rate,BTC_validation_threshold_tie_trades,BTC_validation_threshold_tie_trade_fraction,BTC_fit_weight_min,BTC_fit_weight_mean,BTC_fit_weight_max,BTC_fit_weight_effective_rows,BTC_test_trades,BTC_test_trade_fraction,BTC_test_tie_trades,BTC_test_tie_trade_fraction,BTC_win_rate,BTC_pnl,BTC_test_sharpe,BTC_best_iteration,BTC_model_path,fit_train_start_y,fit_train_end_y,validation_start_y,validation_end_y,fit_train_rows_y,validation_rows_y,test_rows_y,ETH_auc,ETH_threshold_mode,ETH_raw_short_threshold,ETH_raw_long_threshold,ETH_short_threshold_was_extreme,ETH_long_threshold_was_extreme,ETH_adjusted_threshold,ETH_adjusted_short_threshold,ETH_adjusted_long_threshold,ETH_threshold,ETH_short_threshold,ETH_long_threshold,ETH_threshold_ema_alpha,ETH_validation_probability_min,ETH_validation_probability_max,ETH_validation_threshold_sharpe,ETH_validation_threshold_pnl,ETH_validation_threshold_trades,ETH_validation_threshold_trade_fraction,ETH_validation_threshold_win_rate,ETH_validation_threshold_tie_trades,ETH_validation_threshold_tie_trade_fraction,ETH_fit_weight_min,ETH_fit_weight_mean,ETH_fit_weight_max,ETH_fit_weight_effective_rows,ETH_test_trades,ETH_test_trade_fraction,ETH_test_tie_trades,ETH_test_tie_trade_fraction,ETH_win_rate,ETH_pnl,ETH_test_sharpe,ETH_best_iteration,ETH_model_path
29,2022-01-01T04:30:00+00:00,2025-03-21T04:00:00+00:00,2025-03-21T04:30:00+00:00,2025-05-20T04:00:00+00:00,2025-05-20T04:30:00+00:00,2025-06-19T04:00:00+00:00,56354,2880,1439,0.5197168134755061,double,0.44,0.54,False,False,0.49,0.44,0.54,0.4924315455185544,0.4393120952490241,0.5455509957880847,0.7,0.4224547379067783,0.5868981133563468,1.8979839542253645,12.800000000000011,349,0.1211805555555555,0.5759312320916905,0,0.0,0.2684732786300596,1.0,2.5000750646408725,40695.36135001334,118,0.0820013898540653,0,0.0,0.5084745762711864,-10.0,-3.5538883217931394,71,results/btc_eth_external_30m/models/fold_029_BTC.txt,2022-01-01T04:30:00+00:00,2025-03-21T04:00:00+00:00,2025-03-21T04:30:00+00:00,2025-05-20T04:00:00+00:00,56380,2880,1440,0.5293547215589914,double,0.44,0.52,False,False,0.48,0.44,0.52,0.4894369577177839,0.4400798965870163,0.5387940188485515,0.7,0.4332053396234316,0.5798253088439195,0.5074719589734138,5.90000000000002,1030,0.3576388888888889,0.5587949465500486,1,0.0003472222222222,0.2684225989585441,1.0,2.499603125743688,40688.20369547787,198,0.1375,0,0.0,0.5404040404040404,-5.399999999999999,-1.4910876603537315,51,results/eth_btc_external_30m/models/fold_029_ETH.txt
30,2022-01-01T04:30:00+00:00,2025-04-20T04:00:00+00:00,2025-04-20T04:30:00+00:00,2025-06-19T04:00:00+00:00,2025-06-19T04:30:00+00:00,2025-07-19T04:00:00+00:00,57794,2879,1440,0.5392870679785884,double,0.46,0.53,False,False,0.495,0.46,0.53,0.4942294636555663,0.4537936285747073,0.5346652987364254,0.7,0.4547462553633361,0.5574413271175409,-0.1417519213153369,-0.7999999999999972,242,0.0840569642236887,0.5537190082644629,0,0.0,0.2583532658334102,1.0,2.5468779255526117,41188.19336102204,54,0.0375,0,0.0,0.6111111111111112,5.400000000000002,2.901943530568711,38,results/btc_eth_external_30m/models/fold_030_BTC.txt,2022-01-01T04:30:00+00:00,2025-04-20T04:00:00+00:00,2025-04-20T04:30:00+00:00,2025-06-19T04:00:00+00:00,57820,2880,1440,0.5488531426869229,double,0.43,0.64,False,False,0.535,0.43,0.64,0.5213310873153352,0.4330239689761049,0.6096382056545654,0.7,0.3579436445356966,0.6559791483738631,5.266954123417664,24.800000000000004,175,0.0607638888888888,0.6342857142857142,0,0.0,0.2583117225986743,1.0,2.5464683872904805,41180.94847142519,94,0.0652777777777777,0,0.0,0.4893617021276595,-11.2,-4.440324498950467,177,results/eth_btc_external_30m/models/fold_030_ETH.txt
31,2022-01-01T04:30:00+00:00,2025-05-20T04:00:00+00:00,2025-05-20T04:30:00+00:00,2025-07-19T04:00:00+00:00,2025-07-19T04:30:00+00:00,2025-08-18T04:00:00+00:00,59234,2879,1439,0.5247813636715424,double,0.47,0.5700000000000001,False,False,0.52,0.47,0.5700000000000001,0.5122688390966699,0.4651380885724122,0.5593995896209276,0.7,0.4500522993448567,0.5728818394863976,2.308349337203281,10.400000000000002,157,0.0545328238971865,0.5923566878980892,0,0.0,0.2485628086846859,1.0,2.5940151761129764,41658.8331487684,49,0.0340514246004169,0,0.0,0.3877551020408163,-14.8,-7.964940457158181,55,results/btc_eth_external_30m/models/fold_031_BTC.txt,2022-01-01T04:30:00+00:00,2025-05-20T04:00:00+00:00,2025-05-20T04:30:00+00:00,2025-07-19T04:00:00+00:00,59260,2880,1440,0.5351903065302418,double,0.43,0.5700000000000001,False,False,0.5,0.43,0.5700000000000001,0.5063993261946005,0.4309071906928314,0.5818914616963696,0.7,0.4006210722822278,0.6079785962330064,3.591217878623179,16.000000000000004,155,0.0538194444444444,0.6129032258064516,0,0.0,0.2485217952698094,1.0,2.5935871578540217,41651.489188128304,40,0.0277777777777777,0,0.0,0.45,-7.6,-4.579905785068146,105,results/eth_btc_external_30m/models/fold_031_ETH.txt
32,2022-01-01T04:30:00+00:00,2025-06-19T04:00:00+00:00,2025-06-19T04:30:00+00:00,2025-08-18T04:00:00+00:00,2025-08-18T04:30:00+00:00,2025-09-17T04:00:00+00:00,60673,2879,1436,0.5337010769634883,double,0.44,0.54,False,False,0.49,0.44,0.54,0.496680651729001,0.4475414265717237,0.5458198768862783,0.7,0.4240510332069743,0.5824177262643788,2.9159673793971708,17.20000000000001,269,0.0934352205626953,0.5910780669144982,0,0.0,0.2390934481302984,1.0,2.641473339187572,42107.898649709605,87,0.0605849582172701,0,0.0,0.4942528735632184,-9.599999999999998,-3.965436371172008,80,results/btc_eth_external_30m/models/fold_032_BTC.txt,2022-01-01T04:30:00+00:00,2025-06-19T04:00:00+00:00,2025-06-19T04:30:00+00:00,2025-08-18T04:00:00+00:00,60700,2880,1439,0.5400327905705793,double,0.43,0.55,False,False,0.49,0.43,0.55,0.4949197978583801,0.4302721572078494,0.5595674385089109,0.7,0.417248745030601,0.5973379719412594,6.554237360311403,44.60000000000001,364,0.1263888888888888,0.6236263736263736,0,0.0,0.2390536946654247,1.0,2.641034148074536,42100.67152381232,90,0.0625434329395413,0,0.0,0.5222222222222223,-5.399999999999999,-2.203638801331777,89,results/eth_btc_external_30m/models/fold_032_ETH.txt
33,2022-01-01T04:30:00+00:00,2025-07-19T04:00:00+00:00,2025-07-19T04:30:00+00:00,2025-09-17T04:00:00+00:00,2025-09-17T04:30:00+00:00,2025-10-17T04:00:00+00:00,62113,2875,1439,0.5276122460021178,double,0.43,0.59,False,False,0.51,0.43,0.59,0.5060041955187004,0.4352624279715171,0.5767459630658835,0.7,0.3886346981524072,0.6362935976059793,1.615907748034373,7.200000000000003,153,0.0532173913043478,0.5816993464052288,0,0.0,0.2299315943953615,1.0,2.689177064403617,42536.59514936205,130,0.0903405142460041,0,0.0,0.5384615384615384,-3.999999999999997,-1.3629756265608484,224,results/btc_eth_external_30m/models/fold_033_BTC.txt,2022-01-01T04:30:00+00:00,2025-07-19T04:00:00+00:00,2025-07-19T04:30:00+00:00,2025-09-17T04:00:00+00:00,62140,2879,1440,0.551216916885931,double,0.43,0.5700000000000001,False,False,0.5,0.43,0.5700000000000001,0.498475939357514,0.4300816471623548,0.5668702315526732,0.7,0.4061310897909623,0.6104845053756544,3.588389570633852,16.60000000000001,167,0.0580062521708926,0.6107784431137725,0,0.0,0.2298986016709892,1.0000000000000002,2.688791196259192,42528.98301437344,153,0.10625,0,0.0,0.5686274509803921,3.6000000000000045,1.1380043386531986,112,results/eth_btc_external_30m/models/fold_033_ETH.txt
34,2022-01-01T04:30:00+00:00,2025-08-18T04:00:00+00:00,2025-08-18T04:30:00+00:00,2025-10-17T04:00:00+00:00,2025-10-17T04:30:00+00:00,2025-11-16T04:00:00+00:00,63552,2875,1440,0.5183267693364542,double,0.44,0.58,False,False,0.51,0.44,0.58,0.5088012586556101,0.4385787283914552,0.579023788919765,0.7,0.4076474663910319,0.6242274566688912,2.188536295289432,10.200000000000005,168,0.0584347826086956,0.5892857142857143,0,0.0,0.2210882953025163,1.0000000000000002,2.737339663203189,42944.83643881555,71,0.0493055555555555,0,0.0,0.5352112676056338,-2.599999999999998,-1.1974930395345964,173,results/btc_eth_external_30m/models/fold_034_BTC.txt,2022-01-01T04:30:00+00:00,2025-08-18T04:00:00+00:00,2025-08-18T04:30:00+00:00,2025-10-17T04:00:00+00:00,63580,2879,1440,0.5024649002835795,double,0.47,0.59,False,False,0.53,0.47,0.59,0.5205427818072542,0.4580244941487065,0.5830610694658019,0.7,0.4213980017533603,0.6018238907081375,0.7351587112932373,4.7000000000000055,313,0.1087183049670024,0.5641025641025641,1,0.0003473428273706,0.2210436494444052,1.0,2.736786893650021,42937.75565709266,72,0.05,0,0.0,0.5694444444444444,1.8000000000000007,0.8295951113624452,72,results/eth_btc_external_30m/models/fold_034_ETH.txt
35,2022-01-01T04:30:00+00:00,2025-09-17T04:00:00+00:00,2025-09-17T04:30:00+00:00,2025-11-16T04:00:00+00:00,2025-11-16T04:30:00+00:00,2025-12-16T04:00:00+00:00,64988,2879,1440,0.5569606331724805,double,0.48,0.5700000000000001,False,False,0.525,0.48,0.5700000000000001,0.5201403775966831,0.4675736185174365,0.5727071366759295,0.7,0.4473705064383725,0.5680032043161636,1.1565713360890964e-15,7.549516567451064e-15,324,0.1125390760680792,0.5555555555555556,0,0.0,0.2125640520070366,1.0,2.7860887769252654,43332.20008060351,33,0.0229166666666666,0,0.0,0.7272727272727273,10.200000000000005,7.2167470869272785,66,results/btc_eth_external_30m/models/fold_035_BTC.txt,2022-01-01T04:30:00+00:00,2025-09-17T04:00:00+00:00,2025-09-17T04:30:00+00:00,2025-11-16T04:00:00+00:00,65019,2880,1440,0.5631917795797569,double,0.4,0.58,False,False,0.49,0.4,0.58,0.4991628345421762,0.4174073482446119,0.5809183208397406,0.7,0.3615345940966891,0.6555544294632059,5.6002576687841215,30.200000000000006,229,0.0795138888888888,0.62882096069869,0,0.0,0.2125042420810181,1.0000000000000002,2.785304844919569,43326.37251504862,116,0.0805555555555555,0,0.0,0.7068965517241379,31.600000000000005,11.896314118315196,196,results/eth_btc_external_30m/models/fold_035_ETH.txt
36,2022-01-01T04:30:00+00:00,2025-10-17T04:00:00+00:00,2025-10-17T04:30:00+00:00,2025-12-16T04:00:00+00:00,2025-12-16T04:30:00+00:00,2026-01-15T04:00:00+00:00,66427,2880,1436,0.5680831459270365,double,0.47,0.6,False,False,0.535,0.47,0.6,0.5305421132790049,0.469272085555231,0.5918121410027789,0.7,0.4277514662083573,0.5935028945460901,2.610075764793329,16.200000000000006,297,0.103125,0.5858585858585859,0,0.0,0.2042984314821089,0.9999999999999998,2.834734271742808,43701.968281518224,133,0.0926183844011142,1,0.0006963788300835,0.6060606060606061,11.900000000000002,4.091967833177038,116,results/btc_eth_external_30m/models/fold_036_BTC.txt,2022-01-01T04:30:00+00:00,2025-10-17T04:00:00+00:00,2025-10-17T04:30:00+00:00,2025-12-16T04:00:00+00:00,66459,2880,1440,0.555141546575043,double,0.46,0.5700000000000001,False,False,0.515,0.46,0.5700000000000001,0.5102488503626529,0.4472222044733836,0.5732754962519222,0.7,0.4188918076146548,0.6011237980584427,4.009216246237635,18.800000000000004,172,0.0597222222222222,0.6162790697674418,0,0.0,0.2042478851407202,1.0,2.8340329181141666,43696.54713725889,31,0.0215277777777777,0,0.0,0.6451612903225806,5.000000000000002,3.5749908887144244,70,results/eth_btc_external_30m/models/fold_036_ETH.txt
37,2022-01-01T04:30:00+00:00,2025-11-16T04:00:00+00:00,2025-11-16T04:30:00+00:00,2026-01-15T04:00:00+00:00,2026-01-15T04:30:00+00:00,2026-02-14T04:00:00+00:00,67867,2876,1439,0.5371421396283276,double,0.46,0.62,False,False,0.54,0.46,0.62,0.5371626339837015,0.4627816256665693,0.6115436423008337,0.7,0.3681692274081312,0.6314172031549548,6.140366578761964,37.7,298,0.103616133518776,0.6262626262626263,1,0.0003477051460361,0.1963106523425059,1.0,2.8835891295346774,44054.43671838565,198,0.1375955524669909,0,0.0,0.5707070707070707,5.400000000000002,1.5018116295998538,371,results/btc_eth_external_30m/models/fold_037_BTC.txt,2022-01-01T04:30:00+00:00,2025-11-16T04:00:00+00:00,2025-11-16T04:30:00+00:00,2026-01-15T04:00:00+00:00,67899,2880,1440,0.5254662812952817,double,0.43,0.5700000000000001,False,False,0.5,0.43,0.5700000000000001,0.5030746551087959,0.4351666613420151,0.5709826488755767,0.7,0.3979558690633962,0.6284534131509925,6.027612471696246,28.300000000000004,176,0.0611111111111111,0.6457142857142857,1,0.0003472222222222,0.196268376785492,1.0,2.882968147763206,44049.24122095728,125,0.0868055555555555,0,0.0,0.552,-0.7999999999999954,-0.2787268125920544,130,results/eth_btc_external_30m/models/fold_037_ETH.txt
38,2022-01-01T04:30:00+00:00,2025-12-16T04:00:00+00:00,2025-12-16T04:30:00+00:00,2026-02-14T04:00:00+00:00,2026-02-14T04:30:00+00:00,2026-03-16T04:00:00+00:00,69307,2875,1440,0.533297017041613,double,0.42,0.54,False,False,0.48,0.42,0.54,0.4971487901951105,0.4328344876999708,0.5614630926902502,0.7,0.3460034352472326,0.656541540063208,3.788727864192624,37.20000000000001,744,0.2587826086956521,0.5833333333333334,0,0.0,0.1885990829894304,1.0000000000000002,2.932724596855789,44390.08823643435,266,0.1847222222222222,0,0.0,0.5300751879699248,-12.199999999999994,-2.9002644336946948,653,results/btc_eth_external_30m/models/fold_038_BTC.txt,2022-01-01T04:30:00+00:00,2025-12-16T04:00:00+00:00,2025-12-16T04:30:00+00:00,2026-02-14T04:00:00+00:00,69339,2880,1440,0.516220262209567,double,0.44,0.5700000000000001,False,False,0.505,0.44,0.5700000000000001,0.5044223965326389,0.4385499984026045,0.5702947946626731,0.7,0.3875869694318554,0.618685030621061,2.0755416464454304,10.000000000000004,179,0.0621527777777777,0.5865921787709497,0,0.0,0.188558949842595,1.0,2.9321005245378973,44385.20247110088,88,0.0611111111111111,0,0.0,0.6477272727272727,14.600000000000003,6.204076492783635,112,results/eth_btc_external_30m/models/fold_038_ETH.txt
39,2022-01-01T04:30:00+00:00,2026-01-15T04:00:00+00:00,2026-01-15T04:30:00+00:00,2026-03-16T04:00:00+00:00,2026-03-16T04:30:00+00:00,2026-04-15T04:00:00+00:00,70743,2879,1440,0.5347055656647325,double,0.44,0.58,False,False,0.51,0.44,0.58,0.5061446370585332,0.4378503463099912,0.5744389278070751,0.7,0.389679724114751,0.6297363126579085,4.8906600682241015,24.800000000000004,202,0.0701632511288641,0.6237623762376238,0,0.0,0.1811805796154894,1.0,2.982534946137954,44708.10135305471,96,0.0666666666666666,0,0.0,0.65625,17.400000000000002,7.095721387662908,314,results/btc_eth_external_30m/models/fold_039_BTC.txt,2022-01-01T04:30:00+00:00,2026-01-15T04:00:00+00:00,2026-01-15T04:30:00+00:00,2026-03-16T04:00:00+00:00,70779,2880,1440,0.5658373716061118,double,0.47,0.54,False,False,0.505,0.47,0.54,0.5048267189597917,0.4605649995207814,0.549088438398802,0.7,0.4449276219143082,0.5579796435215211,0.909366422601534,4.800000000000006,213,0.0739583333333333,0.568075117370892,0,0.0,0.1811275956273751,1.0,2.98166274120036,44704.30231434002,14,0.0097222222222222,0,0.0,0.6428571428571429,2.2,2.3389414049802038,39,results/eth_btc_external_30m/models/fold_039_ETH.txt
40,2022-01-01T04:30:00+00:00,2026-02-14T04:00:00+00:00,2026-02-14T04:30:00+00:00,2026-04-15T04:00:00+00:00,2026-04-15T04:30:00+00:00,2026-05-15T04:00:00+00:00,72182,2880,1440,0.5434815387589407,double,0.43,0.56,False,False,0.495,0.43,0.56,0.49834339111756,0.4323551038929973,0.5643316783421226,0.7,0.4006936874032324,0.5831744303122769,6.418515880074111,28.000000000000007,152,0.0527777777777777,0.6578947368421053,0,0.0,0.1740005548381585,0.9999999999999998,3.0322619819683965,45010.984799352766,44,0.0305555555555555,0,0.0,0.6363636363636364,6.400000000000001,3.8332679542187504,169,results/btc_eth_external_30m/models/fold_040_BTC.txt,2022-01-01T04:30:00+00:00,2026-02-14T04:00:00+00:00,2026-02-14T04:30:00+00:00,2026-04-15T04:00:00+00:00,72219,2880,1440,0.5456264802815868,double,0.43,0.6,False,False,0.515,0.43,0.6,0.5119480156879375,0.4391694998562344,0.5847265315196406,0.7,0.3499804446245559,0.6684610757172142,7.164032522919666,35.400000000000006,195,0.0677083333333333,0.6564102564102564,0,0.0,0.1739606457770627,1.0,3.0315664972395715,45007.34892805568,176,0.1222222222222222,0,0.0,0.6022727272727273,14.800000000000002,4.39793494201673,242,results/eth_btc_external_30m/models/fold_040_ETH.txt
41,2022-01-01T04:30:00+00:00,2026-03-16T04:00:00+00:00,2026-03-16T04:30:00+00:00,2026-05-15T04:00:00+00:00,2026-05-15T04:30:00+00:00,2026-06-14T04:00:00+00:00,73622,2880,1197,0.5414426185570465,double,0.41,0.5700000000000001,False,False,0.49,0.41,0.5700000000000001,0.492503017335268,0.4167065311678992,0.5682995035026368,0.7,0.3632275075194736,0.6255764035648216,4.991517204820769,24.40000000000001,188,0.0652777777777777,0.6276595744680851,0,0.0,0.1670740403914407,1.0000000000000002,3.082245693950944,45299.032901180006,93,0.0776942355889724,0,0.0,0.4731182795698925,-13.8,-6.01408649303154,384,results/btc_eth_external_30m/models/fold_041_BTC.txt,2022-01-01T04:30:00+00:00,2026-03-16T04:00:00+00:00,2026-03-16T04:30:00+00:00,2026-05-15T04:00:00+00:00,73659,2880,1197,0.529691715589617,double,0.45,0.5700000000000001,False,False,0.51,0.45,0.5700000000000001,0.5105844047063813,0.4467508499568703,0.5744179594558922,0.7,0.3663377017693661,0.6362434929395295,10.2782329628264,81.40000000000002,500,0.1736111111111111,0.646,0,0.0,0.1670320006651973,1.0,3.08147012902844,45296.07480026154,196,0.1637426900584795,0,0.0,0.5510204081632653,-1.5999999999999948,-0.48814145750974,212,results/eth_btc_external_30m/models/fold_041_ETH.txt
42,2022-01-01T04:30:00+00:00,2026-04-15T04:00:00+00:00,2026-04-15T04:30:00+00:00,2026-06-14T04:00:00+00:00,2026-06-14T04:30:00+00:00,2026-06-15T07:00:00+00:00,75062,2637,54,0.5013736263736264,double,0.42,0.56,False,False,0.49,0.42,0.56,0.4907509052005804,0.4190119593503698,0.5624898510507911,0.7,0.3845284806432146,0.602292996928639,4.200026390483002,21.000000000000004,213,0.080773606370876,0.6103286384976526,0,0.0,0.1603895075935338,0.9999999999999998,3.1323942973202685,45573.17560279547,7,0.1296296296296296,0,0.0,0.2857142857142857,-3.4,-24.63437746082887,232,results/btc_eth_external_30m/models/fold_042_BTC.txt,2022-01-01T04:30:00+00:00,2026-04-15T04:00:00+00:00,2026-04-15T04:30:00+00:00,2026-06-14T04:00:00+00:00,75099,2637,54,0.5925925925925927,double,0.44,0.64,False,False,0.54,0.44,0.64,0.5311753214119144,0.4420252549870611,0.6203253878367676,0.7,0.353883973557755,0.6339396986203637,6.0008967117584575,25.200000000000006,153,0.0580204778156996,0.6470588235294118,0,0.0,0.1603545648201448,1.0,3.1317118677415614,45570.42436186996,0,0.0,0,0.0,,0.0,-inf,150,results/eth_btc_external_30m/models/fold_042_ETH.txt
