fold,fit_train_start_x,fit_train_end_x,validation_start_x,validation_end_x,test_start,test_end,fit_train_rows_x,validation_rows_x,test_rows_x,BTC_auc,BTC_threshold_mode,BTC_raw_short_threshold,BTC_raw_long_threshold,BTC_short_threshold_was_extreme,BTC_long_threshold_was_extreme,BTC_adjusted_threshold,BTC_adjusted_short_threshold,BTC_adjusted_long_threshold,BTC_threshold,BTC_short_threshold,BTC_long_threshold,BTC_threshold_ema_alpha,BTC_validation_probability_min,BTC_validation_probability_max,BTC_validation_threshold_sharpe,BTC_validation_threshold_pnl,BTC_validation_threshold_trades,BTC_validation_threshold_trade_fraction,BTC_validation_threshold_win_rate,BTC_validation_threshold_tie_trades,BTC_validation_threshold_tie_trade_fraction,BTC_fit_weight_min,BTC_fit_weight_mean,BTC_fit_weight_max,BTC_fit_weight_effective_rows,BTC_test_trades,BTC_test_trade_fraction,BTC_test_tie_trades,BTC_test_tie_trade_fraction,BTC_win_rate,BTC_pnl,BTC_test_sharpe,BTC_best_iteration,BTC_model_path,fit_train_start_y,fit_train_end_y,validation_start_y,validation_end_y,fit_train_rows_y,validation_rows_y,test_rows_y,ETH_auc,ETH_threshold_mode,ETH_raw_short_threshold,ETH_raw_long_threshold,ETH_short_threshold_was_extreme,ETH_long_threshold_was_extreme,ETH_adjusted_threshold,ETH_adjusted_short_threshold,ETH_adjusted_long_threshold,ETH_threshold,ETH_short_threshold,ETH_long_threshold,ETH_threshold_ema_alpha,ETH_validation_probability_min,ETH_validation_probability_max,ETH_validation_threshold_sharpe,ETH_validation_threshold_pnl,ETH_validation_threshold_trades,ETH_validation_threshold_trade_fraction,ETH_validation_threshold_win_rate,ETH_validation_threshold_tie_trades,ETH_validation_threshold_tie_trade_fraction,ETH_fit_weight_min,ETH_fit_weight_mean,ETH_fit_weight_max,ETH_fit_weight_effective_rows,ETH_test_trades,ETH_test_trade_fraction,ETH_test_tie_trades,ETH_test_tie_trade_fraction,ETH_win_rate,ETH_pnl,ETH_test_sharpe,ETH_best_iteration,ETH_model_path
29,2022-01-01T04:10:00+00:00,2025-03-21T04:00:00+00:00,2025-03-21T04:10:00+00:00,2025-05-20T04:00:00+00:00,2025-05-20T04:10:00+00:00,2025-06-19T04:00:00+00:00,169085,8639,4319,0.5376909993666965,double,0.46,0.56,False,False,0.51,0.46,0.56,0.5080552717594138,0.453003165692582,0.5631073778262454,0.7,0.4142170413750855,0.5925725294915216,5.186233874186036,53.50000000000002,824,0.0953814098854034,0.5917375455650061,1,0.0001157541382104,0.2684667743391931,1.0,2.5000804353377344,122038.88128508744,253,0.0585783746237555,0,0.0,0.5691699604743083,6.200000000000006,1.5248119153503812,122,results/btc_eth_external_10m/models/fold_029_BTC.txt,2022-01-01T04:10:00+00:00,2025-03-21T04:00:00+00:00,2025-03-21T04:10:00+00:00,2025-05-20T04:00:00+00:00,169147,8640,4320,0.5372455862198693,double,0.45,0.5700000000000001,False,False,0.51,0.45,0.5700000000000001,0.5103654194166622,0.4505764547464669,0.5701543840868575,0.7,0.3813166531711474,0.6125357035133606,8.29569701647148,92.90000000000003,979,0.1133101851851851,0.6083844580777096,1,0.0001157407407407,0.2683932499533468,1.0,2.4993957439861627,121986.8151549793,509,0.117824074074074,1,0.0002314814814814,0.59251968503937,33.70000000000001,5.881233372610798,147,results/eth_btc_external_10m/models/fold_029_ETH.txt
30,2022-01-01T04:10:00+00:00,2025-04-20T04:00:00+00:00,2025-04-20T04:10:00+00:00,2025-06-19T04:00:00+00:00,2025-06-19T04:10:00+00:00,2025-07-19T04:00:00+00:00,173404,8639,4319,0.537754299555358,double,0.44,0.55,False,False,0.495,0.44,0.55,0.4989165815278241,0.4439009497077746,0.5539322133478737,0.7,0.4140680264568859,0.597212891300072,3.096876206764056,24.70000000000001,491,0.0568352818613265,0.5836734693877551,1,0.0001157541382104,0.2583442251352239,0.9999999999999998,2.546855974870921,123518.4363961235,235,0.0544107432275989,0,0.0,0.5787234042553191,9.800000000000008,2.506309266459152,125,results/btc_eth_external_10m/models/fold_030_BTC.txt,2022-01-01T04:10:00+00:00,2025-04-20T04:00:00+00:00,2025-04-20T04:10:00+00:00,2025-06-19T04:00:00+00:00,173467,8640,4320,0.5446975833743373,double,0.45,0.58,False,False,0.515,0.45,0.58,0.5136096258249987,0.4501729364239401,0.5770463152260572,0.7,0.3975456324329908,0.5911390364789387,6.598980100476823,57.00000000000002,582,0.0673611111111111,0.6099656357388317,0,0.0,0.2582744236155997,1.0000000000000004,2.546167844848983,123467.2735667636,274,0.0634259259259259,1,0.0002314814814814,0.5641025641025641,4.100000000000005,0.9694463235807278,93,results/eth_btc_external_10m/models/fold_030_ETH.txt
31,2022-01-01T04:10:00+00:00,2025-05-20T04:00:00+00:00,2025-05-20T04:10:00+00:00,2025-07-19T04:00:00+00:00,2025-07-19T04:10:00+00:00,2025-08-18T04:00:00+00:00,177724,8638,4318,0.5394677726011811,double,0.42,0.56,False,False,0.49,0.42,0.56,0.4926749744583473,0.4271702849123324,0.5581796640043621,0.7,0.3746543963679556,0.6233144274292132,3.5168967890440617,33.000000000000014,678,0.078490391294281,0.5825958702064897,0,0.0,0.2485556740858906,1.0,2.594009136337577,124930.51329208523,340,0.0787401574803149,0,0.0,0.538235294117647,-10.59999999999999,-2.2335320170784887,290,results/btc_eth_external_10m/models/fold_031_BTC.txt,2022-01-01T04:10:00+00:00,2025-05-20T04:00:00+00:00,2025-05-20T04:10:00+00:00,2025-07-19T04:00:00+00:00,177787,8640,4320,0.5240810685528869,double,0.42,0.5700000000000001,False,False,0.495,0.42,0.5700000000000001,0.5005828877474996,0.429051880927182,0.5721138945678172,0.7,0.3419408527784202,0.6422880941254929,4.878817716538069,43.30000000000001,611,0.0707175925925926,0.5950819672131148,1,0.0001157407407407,0.2484848968337131,1.0,2.593270481549395,124880.8090845547,339,0.0784722222222222,0,0.0,0.5221238938053098,-20.399999999999995,-4.288983488992446,202,results/eth_btc_external_10m/models/fold_031_ETH.txt
32,2022-01-01T04:10:00+00:00,2025-06-19T04:00:00+00:00,2025-06-19T04:10:00+00:00,2025-08-18T04:00:00+00:00,2025-08-18T04:10:00+00:00,2025-09-17T04:00:00+00:00,182043,8637,4315,0.5229552847627407,double,0.44,0.5700000000000001,False,False,0.505,0.44,0.5700000000000001,0.5013024923375042,0.4361510854736997,0.5664538992013086,0.7,0.351487872330607,0.6425232813412488,4.191288210874738,45.60000000000002,912,0.1055922195206669,0.5833333333333334,0,0.0,0.2390819236879624,1.0,2.641415686290752,126278.99285371113,413,0.095712630359212,0,0.0,0.576271186440678,15.40000000000001,2.9706936193191416,400,results/btc_eth_external_10m/models/fold_032_BTC.txt,2022-01-01T04:10:00+00:00,2025-06-19T04:00:00+00:00,2025-06-19T04:10:00+00:00,2025-08-18T04:00:00+00:00,182107,8640,4318,0.5303097163179504,double,0.41,0.5700000000000001,False,False,0.49,0.41,0.5700000000000001,0.4931748663242499,0.4157155642781546,0.5706341683703452,0.7,0.340066650422141,0.6831137698502022,5.087505546534975,52.300000000000026,818,0.0946759259259259,0.591187270501836,1,0.0001157407407407,0.2390212389231588,1.0,2.6407452312132693,126229.24233761607,424,0.0981936081519221,0,0.0,0.5849056603773585,22.400000000000013,4.271876116898412,329,results/eth_btc_external_10m/models/fold_032_ETH.txt
33,2022-01-01T04:10:00+00:00,2025-07-19T04:00:00+00:00,2025-07-19T04:10:00+00:00,2025-09-17T04:00:00+00:00,2025-09-17T04:10:00+00:00,2025-10-17T04:00:00+00:00,186362,8633,4317,0.5335168480602717,double,0.46,0.56,False,False,0.51,0.46,0.56,0.5073907477012513,0.4528453256421099,0.5619361697603926,0.7,0.4226483223111995,0.5860067131247504,0.7868722869680642,6.60000000000001,537,0.0622031738677169,0.5623836126629422,0,0.0,0.2299382230345115,1.0000000000000002,2.6893255212733638,127562.39720994636,165,0.0382209867963863,0,0.0,0.5515151515151515,-1.1999999999999975,-0.364071531865745,110,results/btc_eth_external_10m/models/fold_033_BTC.txt,2022-01-01T04:10:00+00:00,2025-07-19T04:00:00+00:00,2025-07-19T04:10:00+00:00,2025-09-17T04:00:00+00:00,186427,8638,4320,0.5274561191232577,double,0.43,0.55,False,False,0.49,0.43,0.55,0.490952459897275,0.4257146692834463,0.5561902505111036,0.7,0.4166060987664782,0.5769142364831608,1.423326490912577,11.00000000000001,457,0.0529057652234313,0.5689277899343544,0,0.0,0.2298644208258122,1.0,2.688462340890553,127516.1560357833,133,0.030787037037037,0,0.0,0.5789473684210527,5.600000000000001,1.9035557278484887,69,results/eth_btc_external_10m/models/fold_033_ETH.txt
34,2022-01-01T04:10:00+00:00,2025-08-18T04:00:00+00:00,2025-08-18T04:10:00+00:00,2025-10-17T04:00:00+00:00,2025-10-17T04:10:00+00:00,2025-11-16T04:00:00+00:00,190680,8632,4320,0.5235602937041623,double,0.46,0.59,False,False,0.525,0.46,0.59,0.5197172243103754,0.457853597692633,0.5815808509281177,0.7,0.424899625557023,0.5837103456581179,1.612228813666368,12.600000000000009,468,0.0542168674698795,0.5705128205128205,0,0.0,0.2210928771957946,1.0,2.7374685936171663,128786.37196739664,202,0.0467592592592592,0,0.0,0.5792079207920792,8.600000000000005,2.372248435425445,120,results/btc_eth_external_10m/models/fold_034_BTC.txt,2022-01-01T04:10:00+00:00,2025-08-18T04:00:00+00:00,2025-08-18T04:10:00+00:00,2025-10-17T04:00:00+00:00,190747,8638,4320,0.5270666473209802,double,0.43,0.58,False,False,0.505,0.43,0.58,0.5007857379691825,0.4287144007850339,0.5728570751533311,0.7,0.3689171320183253,0.6227301371671221,4.331945863349042,32.60000000000001,439,0.050821949525353,0.5968109339407744,0,0.0,0.2210118468721602,1.0,2.736465314050257,128743.64413598292,316,0.0731481481481481,0,0.0,0.5981012658227848,24.200000000000006,5.361407739520071,167,results/eth_btc_external_10m/models/fold_034_ETH.txt
35,2022-01-01T04:10:00+00:00,2025-09-17T04:00:00+00:00,2025-09-17T04:10:00+00:00,2025-11-16T04:00:00+00:00,2025-11-16T04:10:00+00:00,2025-12-16T04:00:00+00:00,194995,8637,4320,0.532625428985529,double,0.46,0.55,False,False,0.505,0.46,0.55,0.5094151672931126,0.4593560793077899,0.5594742552784353,0.7,0.4162795267250435,0.5968223504791806,3.5280483738130486,39.20000000000002,949,0.1098761143915711,0.5785036880927292,0,0.0,0.2125462841847302,1.0,2.7859293723057865,129951.65124675316,297,0.06875,0,0.0,0.5521885521885522,-1.7999999999999954,-0.4069647024210429,145,results/btc_eth_external_10m/models/fold_035_BTC.txt,2022-01-01T04:10:00+00:00,2025-09-17T04:00:00+00:00,2025-09-17T04:10:00+00:00,2025-11-16T04:00:00+00:00,195065,8640,4320,0.5596009306614343,double,0.45,0.55,False,False,0.5,0.45,0.55,0.5002357213907548,0.4436143202355102,0.5568571225459994,0.7,0.4130865664022819,0.5800442786588844,2.025920836519079,20.200000000000014,761,0.0880787037037037,0.5703022339027596,0,0.0,0.2124615936820821,1.0000000000000002,2.7848192999289028,129912.94147341311,162,0.0375,0,0.0,0.5925925925925926,10.800000000000004,3.336970890835553,70,results/eth_btc_external_10m/models/fold_035_ETH.txt
36,2022-01-01T04:10:00+00:00,2025-10-17T04:00:00+00:00,2025-10-17T04:10:00+00:00,2025-12-16T04:00:00+00:00,2025-12-16T04:10:00+00:00,2026-01-15T04:00:00+00:00,199312,8640,4315,0.5607358610560957,double,0.43,0.5700000000000001,False,False,0.5,0.43,0.5700000000000001,0.5028245501879338,0.438806823792337,0.5668422765835306,0.7,0.3571431037096838,0.6508268271683246,7.526914745172587,58.60000000000001,476,0.0550925925925925,0.6239495798319328,0,0.0,0.2042921863327259,1.0,2.8347223835666107,131059.91683883616,358,0.0829663962920046,1,0.0002317497103128,0.6022408963585434,29.90000000000001,6.2422728744122455,466,results/btc_eth_external_10m/models/fold_036_BTC.txt,2022-01-01T04:10:00+00:00,2025-10-17T04:00:00+00:00,2025-10-17T04:10:00+00:00,2025-12-16T04:00:00+00:00,199385,8640,4319,0.5551526406182912,double,0.43,0.61,False,False,0.52,0.43,0.61,0.5140707164172265,0.4340842960706531,0.5940571367637999,0.7,0.3490696459477688,0.6371910028546216,5.276575738277583,39.400000000000006,434,0.0502314814814814,0.6059907834101382,0,0.0,0.2041980658758941,1.0,2.8334163846905787,131027.40072973329,219,0.0507061819865709,0,0.0,0.6027397260273972,18.600000000000005,4.955568203585299,248,results/eth_btc_external_10m/models/fold_036_ETH.txt
37,2022-01-01T04:10:00+00:00,2025-11-16T04:00:00+00:00,2025-11-16T04:10:00+00:00,2026-01-15T04:00:00+00:00,2026-01-15T04:10:00+00:00,2026-02-14T04:00:00+00:00,203632,8635,4318,0.5492595392066292,double,0.44,0.56,False,False,0.5,0.44,0.56,0.5008473650563802,0.4396420471377011,0.5620526829750592,0.7,0.3609312443363482,0.6296226049231747,9.940187384236756,90.40000000000002,653,0.0756224667052692,0.6324655436447167,0,0.0,0.1963076262639038,1.0,2.8836207355746417,132117.0342907299,321,0.0743399722093561,1,0.0002315886984715,0.5875,18.300000000000008,4.01947621996555,344,results/btc_eth_external_10m/models/fold_037_BTC.txt,2022-01-01T04:10:00+00:00,2025-11-16T04:00:00+00:00,2025-11-16T04:10:00+00:00,2026-01-15T04:00:00+00:00,203705,8639,4319,0.5430198097724145,double,0.44,0.59,False,False,0.515,0.44,0.59,0.514721214925168,0.4382252888211959,0.59121714102914,0.7,0.3619044053582827,0.6286292478756853,8.1468876187004,65.40000000000002,507,0.0586873480726936,0.6272189349112426,0,0.0,0.1962195452440371,1.0,2.882326887443868,132088.49556024076,232,0.0537161379949062,0,0.0,0.603448275862069,20.000000000000007,5.178078591866894,221,results/eth_btc_external_10m/models/fold_037_ETH.txt
38,2022-01-01T04:10:00+00:00,2025-12-16T04:00:00+00:00,2025-12-16T04:10:00+00:00,2026-02-14T04:00:00+00:00,2026-02-14T04:10:00+00:00,2026-03-16T04:00:00+00:00,207952,8633,4320,0.5480729968208544,double,0.44,0.65,False,False,0.545,0.44,0.65,0.5317542095169141,0.4398926141413103,0.6236158048925178,0.7,0.3363649868055554,0.6724692578900966,10.465850160184871,81.0,477,0.0552530985752345,0.649895178197065,0,0.0,0.188597259968497,1.0,2.9327736010376064,133123.8884503831,273,0.0631944444444444,0,0.0,0.5824175824175825,13.200000000000006,3.1344734416646216,517,results/btc_eth_external_10m/models/fold_038_BTC.txt,2022-01-01T04:10:00+00:00,2025-12-16T04:00:00+00:00,2025-12-16T04:10:00+00:00,2026-02-14T04:00:00+00:00,208025,8638,4320,0.55002294571405,double,0.44,0.56,False,False,0.5,0.44,0.56,0.5044163644775503,0.4394675866463587,0.569365142308742,0.7,0.3723508042652289,0.5922168859648407,8.152008642343239,72.00000000000001,612,0.0708497337346608,0.6209150326797386,0,0.0,0.1885129196558249,1.0000000000000002,2.9314620706232764,133098.98090305206,300,0.0694444444444444,0,0.0,0.5533333333333333,-1.1999999999999922,-0.2700190601111766,125,results/eth_btc_external_10m/models/fold_038_ETH.txt
39,2022-01-01T04:10:00+00:00,2026-01-15T04:00:00+00:00,2026-01-15T04:10:00+00:00,2026-03-16T04:00:00+00:00,2026-03-16T04:10:00+00:00,2026-04-15T04:00:00+00:00,212267,8638,4320,0.5469955410857102,double,0.45,0.64,False,False,0.545,0.45,0.64,0.5410262628550742,0.4469677842423931,0.6350847414677553,0.7,0.3631631345694798,0.6716954488368815,8.151103710046291,73.00000000000003,629,0.0728177818939569,0.6200317965023847,0,0.0,0.1811797452944282,1.0,2.9825998782365746,134077.64377895172,275,0.0636574074074074,1,0.0002314814814814,0.6496350364963503,46.30000000000001,11.15817487605305,301,results/btc_eth_external_10m/models/fold_039_BTC.txt,2022-01-01T04:10:00+00:00,2026-01-15T04:00:00+00:00,2026-01-15T04:10:00+00:00,2026-03-16T04:00:00+00:00,212344,8639,4320,0.5425896065683347,double,0.43,0.58,False,False,0.505,0.43,0.58,0.5048249093432651,0.4328402759939076,0.5768095426926226,0.7,0.3467254432212253,0.6301394037639642,5.632853615569267,43.80000000000001,471,0.0545201990971177,0.6072186836518046,0,0.0,0.1810779627846177,1.0,2.980924323936209,134060.1479737332,286,0.0662037037037037,0,0.0,0.5874125874125874,16.400000000000006,3.8093142924315786,166,results/eth_btc_external_10m/models/fold_039_ETH.txt
40,2022-01-01T04:10:00+00:00,2026-02-14T04:00:00+00:00,2026-02-14T04:10:00+00:00,2026-04-15T04:00:00+00:00,2026-04-15T04:10:00+00:00,2026-05-15T04:00:00+00:00,216585,8640,4320,0.549299953098701,double,0.44,0.55,False,False,0.495,0.44,0.55,0.5088078788565222,0.4420903352727179,0.5755254224403266,0.7,0.3490750965870098,0.6392336250469557,10.062662826283148,125.90000000000003,1225,0.1417824074074074,0.6127450980392157,1,0.0001157407407407,0.174006724025774,1.0,3.032449471986697,134984.60910512207,429,0.0993055555555555,0,0.0,0.5594405594405595,3.000000000000007,0.5652810533436712,394,results/btc_eth_external_10m/models/fold_040_BTC.txt,2022-01-01T04:10:00+00:00,2026-02-14T04:00:00+00:00,2026-02-14T04:10:00+00:00,2026-04-15T04:00:00+00:00,216663,8640,4320,0.5449578109652821,double,0.44,0.61,False,False,0.525,0.44,0.61,0.5189474728029796,0.4378520827981723,0.6000428628077868,0.7,0.3612478002133945,0.6179693186702572,5.084913265213365,43.40000000000001,565,0.0653935185185185,0.5982300884955752,0,0.0,0.1739049704086767,1.0000000000000002,3.0306761916484395,134973.90882133853,218,0.0504629629629629,0,0.0,0.5642201834862385,3.400000000000002,0.8996899828541797,147,results/eth_btc_external_10m/models/fold_040_ETH.txt
41,2022-01-01T04:10:00+00:00,2026-03-16T04:00:00+00:00,2026-03-16T04:10:00+00:00,2026-05-15T04:00:00+00:00,2026-05-15T04:10:00+00:00,2026-06-14T04:00:00+00:00,220905,8640,3591,0.5366814406185819,double,0.41,0.58,False,False,0.495,0.41,0.58,0.4991423636569567,0.4196271005818154,0.578657626732098,0.7,0.3170312769507591,0.6829571053246604,8.126889874241483,72.50000000000001,625,0.0723379629629629,0.6201923076923077,1,0.0001157407407407,0.1670742753008643,1.0000000000000004,3.082331324494883,135849.01578009536,322,0.0896686159844054,0,0.0,0.5527950310559007,-1.599999999999993,-0.381098790310464,863,results/btc_eth_external_10m/models/fold_041_BTC.txt,2022-01-01T04:10:00+00:00,2026-03-16T04:00:00+00:00,2026-03-16T04:10:00+00:00,2026-05-15T04:00:00+00:00,220983,8640,3591,0.5402734229976071,double,0.44,0.55,False,False,0.495,0.44,0.55,0.5021842418408939,0.4393556248394517,0.5650128588423361,0.7,0.3937109713452525,0.5994670713346151,5.689608826145345,65.80000000000003,1034,0.1196759259259259,0.5909090909090909,0,0.0,0.1669864390871628,1.0000000000000002,3.080710845744162,135842.20948953403,206,0.0573656363130047,0,0.0,0.5825242718446602,10.000000000000009,2.9982610572407,107,results/eth_btc_external_10m/models/fold_041_ETH.txt
42,2022-01-01T04:10:00+00:00,2026-04-15T04:00:00+00:00,2026-04-15T04:10:00+00:00,2026-06-14T04:00:00+00:00,2026-06-14T04:10:00+00:00,2026-06-15T07:30:00+00:00,225225,7911,165,0.5260294117647059,double,0.45,0.56,False,False,0.505,0.45,0.56,0.503242709097087,0.4408881301745446,0.5655972880196294,0.7,0.3168997257683996,0.6742464929434437,4.851068543600338,65.20000000000003,1517,0.1917583112122361,0.5794330916282135,0,0.0,0.1603888752439725,1.0,3.132464566699,136671.23618867502,37,0.2242424242424242,0,0.0,0.5945945945945946,2.6000000000000014,8.585151255757355,505,results/btc_eth_external_10m/models/fold_042_BTC.txt,2022-01-01T04:10:00+00:00,2026-04-15T04:00:00+00:00,2026-04-15T04:10:00+00:00,2026-06-14T04:00:00+00:00,225303,7911,165,0.5651340996168582,double,0.45,0.55,False,False,0.5,0.45,0.55,0.5006552725522682,0.4468066874518355,0.5545038576527008,0.7,0.3520382962685778,0.6321666294911192,4.971912338058488,73.40000000000003,1831,0.2314498799140437,0.5779114270092947,2,0.0002528125395019,0.1603208877352402,1.0,3.131136741051752,136665.94296042869,28,0.1696969696969697,0,0.0,0.6428571428571429,4.4,16.92327418292692,170,results/eth_btc_external_10m/models/fold_042_ETH.txt
